Order ID,Order Date,Ship Date,Address,State,Ship Mode ID,Customer ID
CA-2016-156755,2016-01-12,2016-01-18,"United States, Newark, 19711.0",Delaware,S3,YS-21880
CA-2016-130876,2016-05-12,2016-05-16,"United States, New York City, 10024.0",New York,S2,AZ-10750
CA-2017-145898,2017-09-26,2017-09-26,"United States, Redlands, 92374.0",California,S0,CM-12445
US-2018-159562,2018-09-09,2018-09-15,"United States, Roseville, 48066.0",Michigan,S3,JB-16000
CA-2018-134635,2018-04-15,2018-04-17,"United States, Los Angeles, 90049.0",California,S2,NS-18640
CA-2018-167080,2018-06-10,2018-06-14,"United States, New York City, 10011.0",New York,S3,LC-16930
CA-2018-145653,2018-09-01,2018-09-01,"United States, Detroit, 48205.0",Michigan,S0,CA-12775
CA-2015-140487,2015-06-14,2015-06-20,"United States, Detroit, 48234.0",Michigan,S3,SR-20425
CA-2018-117401,2018-05-18,2018-05-22,"United States, Springfield, 65807.0",Missouri,S2,PP-18955
US-2018-109582,2018-09-12,2018-09-17,"United States, Los Angeles, 90036.0",California,S2,JM-15865
CA-2017-119865,2017-06-21,2017-06-26,"United States, New York City, 10011.0",New York,S3,AS-10090
US-2015-147648,2015-11-26,2015-12-01,"United States, San Francisco, 94109.0",California,S3,LS-16975
CA-2018-124436,2018-03-19,2018-03-22,"United States, Fresno, 93727.0",California,S2,SA-20830
CA-2015-115084,2015-10-18,2015-10-22,"United States, Texarkana, 71854.0",Arkansas,S3,LS-17200
CA-2018-131037,2018-08-22,2018-08-23,"United States, San Francisco, 94110.0",California,S1,TM-21490
CA-2017-111143,2017-11-19,2017-11-22,"United States, Indianapolis, 46203.0",Indiana,S1,TT-21265
CA-2015-166744,2015-09-20,2015-09-24,"United States, Columbia, 21044.0",Maryland,S3,DN-13690
CA-2017-116561,2017-09-11,2017-09-17,"United States, San Jose, 95123.0",California,S3,EB-14110
CA-2017-110730,2017-09-23,2017-09-26,"United States, Seattle, 98115.0",Washington,S2,CM-11815
CA-2018-146367,2018-08-04,2018-08-08,"United States, Carrollton, 75007.0",Texas,S3,HM-14860
CA-2017-149454,2017-07-25,2017-07-26,"United States, Arlington, 22204.0",Virginia,S1,KM-16375
CA-2017-156265,2017-08-02,2017-08-04,"United States, Los Angeles, 90032.0",California,S2,BF-11020
US-2016-168914,2016-05-21,2016-05-27,"United States, Frankfort, 60423.0",Illinois,S3,JE-15745
US-2018-110989,2018-11-03,2018-11-05,"United States, Seattle, 98105.0",Washington,S2,EJ-14155
CA-2016-106215,2016-04-16,2016-04-21,"United States, Philadelphia, 19143.0",Pennsylvania,S3,BN-11470
US-2017-169369,2017-12-12,2017-12-18,"United States, Columbus, 31907.0",Georgia,S3,EC-14050
CA-2016-132318,2016-10-30,2016-11-02,"United States, Virginia Beach, 23464.0",Virginia,S1,TT-21220
US-2015-131982,2015-03-07,2015-03-11,"United States, Des Moines, 98198.0",Washington,S2,NP-18685
CA-2016-125185,2016-03-05,2016-03-07,"United States, Bethlehem, 18018.0",Pennsylvania,S2,AH-10195
CA-2017-130078,2017-08-08,2017-08-14,"United States, Oklahoma City, 73120.0",Oklahoma,S3,CC-12145
US-2018-114034,2018-01-03,2018-01-08,"United States, Rancho Cucamonga, 91730.0",California,S3,DL-13315
US-2018-115595,2018-10-09,2018-10-11,"United States, Los Angeles, 90032.0",California,S1,XP-21865
CA-2018-158722,2018-10-20,2018-10-26,"United States, Philadelphia, 19120.0",Pennsylvania,S3,MA-17560
CA-2015-105165,2015-09-07,2015-09-10,"United States, Houston, 77036.0",Texas,S1,SZ-20035
CA-2018-147452,2018-09-30,2018-10-03,"United States, Seattle, 98103.0",Washington,S1,CS-11845
US-2018-114657,2018-11-16,2018-11-21,"United States, Yonkers, 10701.0",New York,S3,MH-18115
CA-2018-144484,2018-09-11,2018-09-11,"United States, San Francisco, 94110.0",California,S0,CB-12025
CA-2018-125913,2018-01-16,2018-01-16,"United States, Los Angeles, 90008.0",California,S0,JO-15145
US-2017-158309,2017-11-26,2017-11-29,"United States, Miami, 33142.0",Florida,S1,PA-19060
CA-2016-162887,2016-11-07,2016-11-09,"United States, Burlington, nan",Vermont,S2,SV-20785
CA-2018-147333,2018-12-14,2018-12-20,"United States, Fayetteville, 72701.0",Arkansas,S3,KL-16555
CA-2015-113859,2015-09-13,2015-09-17,"United States, Odessa, 79762.0",Texas,S3,BC-11125
CA-2015-159681,2015-12-07,2015-12-13,"United States, Virginia Beach, 23464.0",Virginia,S3,PO-18850
US-2018-104094,2018-09-07,2018-09-11,"United States, Milwaukee, 53209.0",Wisconsin,S3,AG-10675
CA-2018-152709,2018-10-07,2018-10-12,"United States, Detroit, 48234.0",Michigan,S3,DB-13210
CA-2016-105158,2016-09-05,2016-09-10,"United States, Rochester, 55901.0",Minnesota,S3,SP-20860
CA-2015-133424,2015-03-30,2015-04-04,"United States, Seattle, 98105.0",Washington,S3,Dl-13600
CA-2018-105991,2018-05-05,2018-05-06,"United States, Louisville, 80027.0",Colorado,S1,LH-17020
US-2018-136784,2018-04-30,2018-05-05,"United States, San Francisco, 94122.0",California,S3,AD-10180
CA-2015-146283,2015-09-08,2015-09-15,"United States, Houston, 77036.0",Texas,S3,KT-16465
CA-2018-151218,2018-06-20,2018-06-23,"United States, Miami, 33180.0",Florida,S1,PJ-19015
CA-2016-111073,2016-12-26,2016-12-30,"United States, Medina, 44256.0",Ohio,S3,MC-18100
CA-2018-144883,2018-08-15,2018-08-19,"United States, Roseville, 55113.0",Minnesota,S3,BO-11350
CA-2018-142174,2018-03-04,2018-03-09,"United States, Houston, 77041.0",Texas,S3,DP-13000
CA-2018-108791,2018-07-27,2018-07-31,"United States, Yonkers, 10701.0",New York,S3,TM-21490
CA-2017-106656,2017-09-23,2017-09-26,"United States, San Diego, 92037.0",California,S1,DV-13045
CA-2017-113831,2017-05-30,2017-06-03,"United States, Springfield, 22153.0",Virginia,S3,AH-10690
US-2015-139500,2015-11-16,2015-11-20,"United States, Decatur, 62521.0",Illinois,S3,AB-10165
US-2015-166310,2015-09-21,2015-09-23,"United States, Garland, 75043.0",Texas,S1,JS-15940
US-2017-168410,2017-02-21,2017-02-26,"United States, Oceanside, 11572.0",New York,S3,BV-11245
CA-2018-131254,2018-11-19,2018-11-21,"United States, Houston, 77095.0",Texas,S1,NC-18415
CA-2017-123414,2017-08-21,2017-08-27,"United States, Greenville, 27834.0",North Carolina,S3,SU-20665
CA-2018-137876,2018-04-30,2018-05-05,"United States, San Francisco, 94110.0",California,S3,DJ-13510
CA-2017-154060,2017-05-02,2017-05-08,"United States, Greensboro, 27405.0",North Carolina,S3,DL-12865
US-2018-162558,2018-10-02,2018-10-05,"United States, Knoxville, 37918.0",Tennessee,S1,Dp-13240
CA-2018-134439,2018-09-18,2018-09-23,"United States, Grand Island, 68801.0",Nebraska,S2,TM-21010
CA-2016-119508,2016-12-04,2016-12-09,"United States, Lakewood, 90712.0",California,S3,TZ-21580
CA-2016-152681,2016-01-17,2016-01-22,"United States, Lawrence, 1841.0",Massachusetts,S3,SC-20260
CA-2015-130813,2015-01-06,2015-01-08,"United States, Los Angeles, 90049.0",California,S2,LS-17230
CA-2016-120320,2016-03-05,2016-03-09,"United States, Houston, 77036.0",Texas,S3,MV-18190
CA-2017-111941,2017-12-25,2017-12-28,"United States, New York City, 10035.0",New York,S2,BD-11620
CA-2017-123120,2017-09-04,2017-09-08,"United States, New York City, 10011.0",New York,S3,CV-12295
CA-2015-103331,2015-08-26,2015-09-01,"United States, Newark, 19711.0",Delaware,S3,KB-16315
CA-2016-169278,2016-05-21,2016-05-25,"United States, Seattle, 98105.0",Washington,S3,ME-18010
CA-2018-111577,2018-10-16,2018-10-21,"United States, Scottsdale, 85254.0",Arizona,S3,AJ-10780
CA-2016-146486,2016-11-09,2016-11-14,"United States, Oceanside, 11572.0",New York,S2,DV-13465
US-2015-168501,2015-11-21,2015-11-27,"United States, Dallas, 75220.0",Texas,S3,JK-15325
CA-2016-112053,2016-10-11,2016-10-13,"United States, Rochester, 14609.0",New York,S2,SH-20395
CA-2018-108539,2018-03-21,2018-03-23,"United States, Los Angeles, 90045.0",California,S2,SC-20725
CA-2016-149811,2016-01-04,2016-01-10,"United States, Woodbury, 55125.0",Minnesota,S3,CS-12250
US-2018-103814,2018-12-09,2018-12-16,"United States, Park Ridge, 60068.0",Illinois,S3,LH-16900
CA-2017-123932,2017-09-06,2017-09-12,"United States, Dallas, 75217.0",Texas,S3,YC-21895
US-2017-101616,2017-09-03,2017-09-06,"United States, Monroe, 71203.0",Louisiana,S1,CY-12745
CA-2015-113768,2015-05-13,2015-05-19,"United States, Los Angeles, 90004.0",California,S3,AH-10030
CA-2017-138037,2017-09-29,2017-10-03,"United States, San Francisco, 94109.0",California,S3,AR-10540
CA-2015-150490,2015-08-05,2015-08-11,"United States, San Francisco, 94122.0",California,S3,SS-20590
US-2018-126060,2018-04-14,2018-04-18,"United States, Fayetteville, 28314.0",North Carolina,S3,DW-13585
CA-2018-100951,2018-06-09,2018-06-10,"United States, Dallas, 75217.0",Texas,S1,NC-18625
CA-2017-122017,2017-12-29,2018-01-02,"United States, Wichita, 67212.0",Kansas,S3,CD-11920
CA-2015-123477,2015-01-18,2015-01-21,"United States, Springfield, 97477.0",Oregon,S2,DW-13195
CA-2017-107790,2017-11-20,2017-11-24,"United States, Houston, 77041.0",Texas,S3,EH-13990
CA-2018-158071,2018-06-10,2018-06-15,"United States, Seattle, 98103.0",Washington,S3,BD-11320
CA-2018-147403,2018-09-10,2018-09-13,"United States, Akron, 44312.0",Ohio,S1,KH-16630
US-2018-136721,2018-04-08,2018-04-12,"United States, Oak Park, 48237.0",Michigan,S3,NH-18610
CA-2016-118738,2016-10-24,2016-10-30,"United States, Houston, 77041.0",Texas,S3,AG-10495
CA-2018-134152,2018-05-27,2018-05-31,"United States, Seattle, 98103.0",Washington,S3,RP-19855
CA-2015-125542,2015-12-05,2015-12-07,"United States, Philadelphia, 19134.0",Pennsylvania,S1,NB-18655
CA-2017-136021,2017-08-14,2017-08-18,"United States, Los Angeles, 90045.0",California,S3,JM-15580
CA-2017-149195,2017-09-05,2017-09-07,"United States, Houston, 77070.0",Texas,S2,DM-13525
CA-2018-161410,2018-06-26,2018-07-03,"United States, Philadelphia, 19143.0",Pennsylvania,S3,CC-12220
CA-2018-152786,2018-03-12,2018-03-17,"United States, Rogers, 72756.0",Arkansas,S3,GA-14725
CA-2018-164707,2018-02-18,2018-02-21,"United States, Los Angeles, 90045.0",California,S2,CV-12805
CA-2018-163874,2018-11-10,2018-11-12,"United States, Seattle, 98105.0",Washington,S2,NC-18535
US-2015-123183,2015-11-19,2015-11-25,"United States, Wilmington, 19805.0",Delaware,S3,GR-14560
CA-2015-104829,2015-11-18,2015-11-21,"United States, Provo, 84604.0",Utah,S2,JG-15805
US-2017-147340,2017-09-24,2017-09-24,"United States, San Francisco, 94110.0",California,S0,EB-13750
CA-2017-145492,2017-11-20,2017-11-27,"United States, Los Angeles, 90004.0",California,S3,MC-17605
CA-2017-163202,2017-09-27,2017-10-02,"United States, Lancaster, 43130.0",Ohio,S3,BM-11650
CA-2017-117681,2017-04-09,2017-04-14,"United States, Los Angeles, 90004.0",California,S3,HF-14995
CA-2018-132262,2018-09-21,2018-09-23,"United States, Seattle, 98103.0",Washington,S1,ML-18265
CA-2018-123043,2018-08-24,2018-08-29,"United States, New York City, 10024.0",New York,S3,AH-10195
US-2017-143280,2017-02-22,2017-02-26,"United States, Los Angeles, 90045.0",California,S3,TZ-21580
CA-2018-108854,2018-12-08,2018-12-14,"United States, San Francisco, 94109.0",California,S3,DM-13345
CA-2018-166856,2018-09-18,2018-09-22,"United States, Clovis, 88101.0",New Mexico,S3,TS-21505
CA-2017-153157,2017-09-11,2017-09-14,"United States, Wichita, 67212.0",Kansas,S1,TB-21625
US-2018-125647,2018-09-23,2018-09-28,"United States, Chicago, 60653.0",Illinois,S3,LC-16870
CA-2015-132542,2015-10-06,2015-10-08,"United States, Omaha, 68104.0",Nebraska,S2,AM-10360
CA-2016-110877,2016-10-23,2016-10-26,"United States, Houston, 77041.0",Texas,S1,JE-15715
US-2017-151827,2017-03-31,2017-04-02,"United States, Philadelphia, 19134.0",Pennsylvania,S2,CS-11950
US-2017-163258,2017-12-29,2018-01-02,"United States, Los Angeles, 90045.0",California,S3,PF-19225
CA-2018-103009,2018-11-03,2018-11-05,"United States, Richmond, 40475.0",Kentucky,S2,PJ-18835
US-2018-120649,2018-01-20,2018-01-26,"United States, Waterbury, 6708.0",Connecticut,S3,JF-15490
CA-2017-153598,2017-12-03,2017-12-06,"United States, Los Angeles, 90045.0",California,S1,NM-18520
US-2017-108497,2017-06-14,2017-06-14,"United States, Los Angeles, 90036.0",California,S0,MH-17290
CA-2017-113096,2017-09-02,2017-09-04,"United States, San Francisco, 94122.0",California,S1,SZ-20035
CA-2015-136861,2015-09-05,2015-09-07,"United States, Saint Petersburg, 33710.0",Florida,S1,PR-18880
CA-2018-117422,2018-10-21,2018-10-25,"United States, Lakewood, 44107.0",Ohio,S3,FC-14245
CA-2018-129707,2018-04-25,2018-04-29,"United States, Chandler, 85224.0",Arizona,S3,LH-16750
CA-2016-160171,2016-10-19,2016-10-24,"United States, Los Angeles, 90008.0",California,S3,RM-19675
CA-2015-103317,2015-07-05,2015-07-08,"United States, Palm Coast, 32137.0",Florida,S1,DM-13525
CA-2017-167115,2017-04-04,2017-04-09,"United States, New York City, 10035.0",New York,S3,EH-14185
US-2018-153633,2018-11-13,2018-11-18,"United States, Jupiter, 33458.0",Florida,S2,TC-21295
CA-2018-155929,2018-09-09,2018-09-13,"United States, Glendale, 85301.0",Arizona,S3,AI-10855
CA-2016-148712,2016-04-17,2016-04-23,"United States, New York City, 10035.0",New York,S3,JM-15535
CA-2017-128307,2017-07-25,2017-07-29,"United States, Houston, 77041.0",Texas,S3,BE-11335
US-2017-127425,2017-08-26,2017-08-31,"United States, New York City, 10035.0",New York,S3,DR-12880
US-2015-119081,2015-09-12,2015-09-19,"United States, Olathe, 66062.0",Kansas,S3,TA-21385
CA-2017-140613,2017-07-22,2017-07-29,"United States, Sparks, 89431.0",Nevada,S3,KN-16705
US-2018-108700,2018-05-19,2018-05-23,"United States, Rockford, 61107.0",Illinois,S3,PJ-18835
CA-2018-160962,2018-04-28,2018-05-02,"United States, Philadelphia, 19143.0",Pennsylvania,S3,MC-17605
CA-2018-130631,2018-12-29,2019-01-02,"United States, Edmonds, 98026.0",Washington,S3,BS-11755
CA-2018-116680,2018-09-04,2018-09-06,"United States, San Francisco, 94122.0",California,S2,PK-19075
US-2015-107405,2015-03-21,2015-03-25,"United States, Asheville, 28806.0",North Carolina,S3,TS-21205
CA-2018-101574,2018-09-28,2018-10-04,"United States, Los Angeles, 90032.0",California,S3,BD-11725
CA-2015-146591,2015-01-19,2015-01-20,"United States, Scottsdale, 85254.0",Arizona,S1,TS-21340
CA-2015-107706,2015-02-14,2015-02-19,"United States, Houston, 77095.0",Texas,S2,ST-20530
CA-2017-122448,2017-06-09,2017-06-14,"United States, San Francisco, 94109.0",California,S3,DB-13210
CA-2015-132451,2015-09-26,2015-09-27,"United States, San Diego, 92105.0",California,S1,KF-16285
CA-2017-158547,2017-05-30,2017-06-04,"United States, Hamilton, 45011.0",Ohio,S3,JM-16195
CA-2018-116946,2018-12-19,2018-12-23,"United States, Parker, 80134.0",Colorado,S3,TS-21505
CA-2018-121741,2018-12-26,2018-12-26,"United States, Fremont, 68025.0",Nebraska,S0,YC-21895
CA-2018-169691,2018-06-15,2018-06-18,"United States, Maple Grove, 55369.0",Minnesota,S1,Dp-13240
CA-2017-121356,2017-11-20,2017-11-24,"United States, Newark, 19711.0",Delaware,S3,SJ-20500
CA-2015-101770,2015-03-31,2015-04-04,"United States, Miami, 33180.0",Florida,S3,KB-16240
CA-2018-105487,2018-10-08,2018-10-14,"United States, San Diego, 92105.0",California,S3,CS-12250
CA-2018-148999,2018-01-30,2018-02-04,"United States, Miami, 33142.0",Florida,S3,EB-13870
CA-2015-107573,2015-12-12,2015-12-17,"United States, Miami, 33178.0",Florida,S3,PB-19150
CA-2016-156608,2016-10-24,2016-10-29,"United States, San Antonio, 78207.0",Texas,S3,MT-18070
CA-2018-134495,2018-04-01,2018-04-04,"United States, Jacksonville, 32216.0",Florida,S2,BF-11020
CA-2018-164098,2018-01-26,2018-01-27,"United States, Houston, 77070.0",Texas,S1,CG-12520
CA-2015-105249,2015-11-28,2015-11-28,"United States, San Francisco, 94122.0",California,S0,DH-13675
CA-2016-113523,2016-09-04,2016-09-08,"United States, Philadelphia, 19140.0",Pennsylvania,S3,SC-20440
CA-2018-117821,2018-06-12,2018-06-16,"United States, Marion, 43302.0",Ohio,S3,HG-15025
CA-2018-164378,2018-07-15,2018-07-18,"United States, New York City, 10024.0",New York,S2,MM-18055
CA-2018-127782,2018-11-02,2018-11-06,"United States, Philadelphia, 19140.0",Pennsylvania,S3,TH-21115
US-2017-162026,2017-10-08,2017-10-08,"United States, Los Angeles, 90036.0",California,S0,JE-15745
CA-2017-150000,2017-04-08,2017-04-14,"United States, Smyrna, 30080.0",Georgia,S3,PG-18820
CA-2016-168529,2016-10-08,2016-10-12,"United States, San Francisco, 94122.0",California,S3,MB-17305
US-2018-152569,2018-05-15,2018-05-20,"United States, Chicago, 60653.0",Illinois,S3,JD-16015
US-2015-137680,2015-02-24,2015-03-02,"United States, Medford, 97504.0",Oregon,S3,JH-15430
CA-2016-103177,2016-05-30,2016-06-01,"United States, New York City, 10009.0",New York,S1,EN-13780
US-2017-138408,2017-11-18,2017-11-21,"United States, Huntsville, 35810.0",Alabama,S2,KC-16255
CA-2018-117667,2018-12-04,2018-12-09,"United States, Philadelphia, 19134.0",Pennsylvania,S3,MS-17980
CA-2017-110982,2017-06-05,2017-06-07,"United States, Santa Clara, 95051.0",California,S1,CK-12205
CA-2017-147123,2017-12-10,2017-12-12,"United States, Long Beach, 90805.0",California,S1,SJ-20125
CA-2018-154501,2018-04-30,2018-05-05,"United States, Los Angeles, 90008.0",California,S3,EA-14035
CA-2018-166933,2018-04-24,2018-04-28,"United States, Santa Barbara, 93101.0",California,S3,MG-17890
CA-2016-142055,2016-05-08,2016-05-10,"United States, New York City, 10009.0",New York,S1,AB-10255
CA-2016-137106,2016-03-31,2016-04-04,"United States, Jacksonville, 32216.0",Florida,S3,SC-20260
CA-2018-136609,2018-08-06,2018-08-11,"United States, Cedar Hill, 75104.0",Texas,S3,TB-21355
CA-2018-160885,2018-12-02,2018-12-06,"United States, Omaha, 68104.0",Nebraska,S3,JK-16090
US-2017-167472,2017-06-06,2017-06-07,"United States, Little Rock, 72209.0",Arkansas,S1,CK-12595
CA-2016-120551,2016-04-13,2016-04-20,"United States, Norfolk, 68701.0",Nebraska,S3,SS-20590
US-2018-150595,2018-05-22,2018-05-26,"United States, Chicago, 60653.0",Illinois,S3,LE-16810
CA-2017-134936,2017-12-19,2017-12-25,"United States, Tucson, 85705.0",Arizona,S3,ES-14080
CA-2018-102967,2018-09-22,2018-09-26,"United States, Concord, 3301.0",New Hampshire,S3,MG-17890
CA-2018-151008,2018-09-07,2018-09-08,"United States, Draper, 84020.0",Utah,S1,JM-16195
CA-2015-159800,2015-11-28,2015-12-01,"United States, San Francisco, 94109.0",California,S1,SG-20470
US-2015-159618,2015-11-12,2015-11-16,"United States, Houston, 77036.0",Texas,S3,DB-12970
CA-2018-116113,2018-10-02,2018-10-06,"United States, Montgomery, 36116.0",Alabama,S2,JW-15220
CA-2016-125066,2016-12-14,2016-12-18,"United States, Jackson, 39212.0",Mississippi,S3,KD-16495
US-2016-114741,2016-12-06,2016-12-10,"United States, North Las Vegas, 89031.0",Nevada,S3,IL-15100
CA-2018-133263,2018-03-31,2018-04-02,"United States, Atlanta, 30318.0",Georgia,S2,JE-15610
CA-2018-157966,2018-03-13,2018-03-13,"United States, Chicago, 60610.0",Illinois,S0,SU-20665
CA-2015-151162,2015-12-05,2015-12-09,"United States, Columbus, 43229.0",Ohio,S3,EA-14035
CA-2017-136686,2017-12-12,2017-12-16,"United States, Pasadena, 91104.0",California,S3,RF-19840
CA-2018-137498,2018-09-09,2018-09-14,"United States, Los Angeles, 90004.0",California,S2,LC-17050
CA-2018-163818,2018-10-04,2018-10-08,"United States, Clinton, 20735.0",Maryland,S3,PS-18970
CA-2017-161158,2017-05-09,2017-05-13,"United States, New York City, 10024.0",New York,S3,PS-18970
CA-2015-116673,2015-12-15,2015-12-19,"United States, San Diego, 92037.0",California,S2,JO-15280
CA-2018-105333,2018-11-30,2018-12-04,"United States, New York City, 10011.0",New York,S3,VP-21730
CA-2016-149993,2016-03-19,2016-03-20,"United States, Lancaster, 93534.0",California,S1,GA-14725
CA-2015-168158,2015-07-19,2015-07-24,"United States, Great Falls, 59405.0",Montana,S3,EM-14140
CA-2017-115224,2017-12-08,2017-12-11,"United States, San Francisco, 94110.0",California,S2,DB-13615
CA-2015-164742,2015-10-13,2015-10-18,"United States, Lakewood, 8701.0",New Jersey,S2,ML-17395
US-2018-108014,2018-11-19,2018-11-25,"United States, Cleveland, 44105.0",Ohio,S3,JH-15430
